TRAVEL_ID,VISIT_AREA_ID,ACTIVITY_TYPE_CD,ACTIVITY_TYPE_SEQ,CONSUME_HIS_SEQ,CONSUME_HIS_SNO,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC,SGG_CD
e_e000678,2305290002,1,1,1,1,3,1093513046,스타필드,경기 안성시 공도읍 서동대로 3930-39,경기 안성시 공도읍 진사리 354,2012006,4155025031,2023-05-29 11:37,1,38500,시원칼제비(청양빼기);반반만두;공기밥;볶음죽,
e_e000678,2305290002,2,2,2,1,3,2058550913,토이킹덤 스타필드 안성점,경기 안성시 공도읍 서동대로 3930-39,경기 안성시 공도읍 진사리 354,2012006,4155025031,2023-05-29 10:08,1,22000,알쏭달쏭티니핑 아아;토이킹덤종이백(중),
e_e000678,2305290003,3,0,0,1,3,7878500481,안성팜랜드,경기 안성시 공도읍 대신두길 28,,4424173,4155025023,2023-05-29 12:48,1,26500,입장권,
e_e000678,2305290003,3,0,0,2,3,7878500481,안성팜랜드,경기 안성시 공도읍 대신두길 28,,4424173,4155025023,2023-05-29 13:12,1,2000,,
e_e000678,2305290003,3,0,0,3,3,7878500481,안성팜랜드,경기 안성시 공도읍 대신두길 28,,4424173,4155025023,2023-05-29 13:37,1,6000,회전목마;미니기차,
e_e000702,2305190002,1,0,0,1,1,1233773817,원자우,경기 안양시 만안구 삼막로39번길 5,,4346119,4117110200,2023-05-19 19:42,3,27000,짜장;차돌짬뽕;군만두,
e_e000702,2305190003,1,0,0,1,1,4311701671,히노데,경기 군포시 당정역로4번길 11,경기 군포시 당정동 1013-6,4400179,4141010200,2023-05-19 22:14,1,47000,연어;레몬하이;테라,
e_e000702,2305200002,1,0,0,1,1,4506200445,열두알우동집,경기 수원시 팔달구 정조로801번길 31,경기 수원시 팔달구 남창동 77-2,4328282,4111512300,2023-05-20 12:01,1,21000,열두알우동;바질비빔면,
e_e000702,2305200004,2,0,0,1,1,4148501262,(주)신성통상 롯데광교점,경기 수원시 영통구 도청로 10,경기 수원시 영통구 이의동 1338,3177029,4111710300,2023-05-20 13:43,1,39900,탑텐 남성티셔츠,
e_e000702,2305200005,1,0,0,1,1,2018121515,스타벅스,경기 수원시 영통구 법조로 25,경기 수원시 영통구 하동 1016-1,3177030,4111710400,2023-05-20 14:06,1,15300,G)바닐라C 콜드브루;I-T)아메리카노;생크림 카스텔라,
e_e000702,2305200007,2,0,0,1,1,4188516995,갤러리아광교 JAJU,경기 수원시 영통구 광교중앙로 124,,3177022,4111710400,2023-05-20 15:13,3,17900,여 시어서커 체크 3부 파,
e_e000703,2306100003,1,0,0,1,3,5067002703,싸다김밥,서울 마포구 월드컵로 89,서울 마포구 망원동 373-5,3113018,1144012300,2023-06-09 08:24,1,13500,참치김밥;멸치고추김밥;통새우김밥,
e_e000703,2306100004,1,0,0,1,3,1272907406,망향비빔국수,경기 연천군 청산면 궁평로 7,,3215005,4180032024,2023-06-10 12:07,1,22000,보통;만두;아기국수곱빼기,
e_e000703,2306100006,1,0,0,1,3,5010552030,오즈,경기 연천군 전곡읍 선사로 192,경기 연천군 전곡읍 전곡리 97-5,3215024,4180025321,2023-06-10 15:07,1,21800,아메리카노 (H);딸기라떼 I;마늘크림치즈;소금빵,
e_e000703,2306100006,1,0,0,2,3,5010552030,오즈,경기 연천군 전곡읍 선사로 192,경기 연천군 전곡읍 전곡리 97-5,3215024,4180025321,2023-06-10 16:31,1,5300,통 소세지빵,
e_e000716,2305220002,2,3,3,1,4,,원더박스 MD샵,,,,,2023-05-23 11:15,1,43000,응시하는 수달;스피노사우르스,
e_e000716,2305220004,1,0,0,1,4,7498500951,플라자 오발탄,인천 중구 영종해안남로321번길 186,인천 중구 운서동 2874,4247199,2811014700,2023-05-22 19:35,1,260000,특양구이;한우대창구이;양념갈비;KIDS 곰탕밥(후식;공기밥,
e_e000716,2305220005,1,0,0,0,4,,폴바셋 영종도파라다이스시티점,2874,,,,,1,8200,,2811014700
e_e000758,2305270002,2,0,0,1,2,1358514199,죽전휴게소,경기 용인시 수지구 경부고속도로 400,,1000001,4146510200,2023-05-27 09:17,1,4500,포크소시지,
e_e000758,2305270002,2,3,3,1,2,,(주)현대백화점 더현대서울,서울 영등포구 여의대로 108,서울 영등포구 여의도동 22,2118001,1156011000,2023-05-27 11:13,1,9000,,
e_e000758,2305270004,1,0,0,1,2,2018121515,스타벅스,서울 중구 남대문로7길 19,서울 중구 소공동 70,4103015,1114011100,2023-05-27 16:03,1,46600,T페리에라임;T)쿨타임;T)얼그레이;I-T)아메리카노;I-T)DCF아메리카노;I-T)시그니처초콜릿;T)딸기L리프레셔;T)망고L리프레셔,
e_e000758,2305270004,2,1,1,1,2,1048126067,롯데쇼핑(주)롯데백화점 본점,서울 중구 남대문로 81,서울 중구 소공동 1,3101001,1114011100,2023-05-27 18:27,1,6000,묵은지참치김밥,
e_e000758,2305270004,2,1,1,2,2,1048126067,롯데 쇼핑(주),서울 중구 남대문로 81,서울 중구 소공동 1,3101001,1114011100,2023-05-27 18:32,1,25000,초밥,
e_e000758,2305270005,3,1,1,1,2,,경복궁,서울 종로구 사직로 161,,3100005,1111011900,2023-05-27 20:13,1,3000,입장권,
e_e000758,2305280002,1,0,0,1,2,1048515200,던킨도너츠,서울 중구 세종대로 93,서울 중구 태평로2가 360-1,2005001,1114011400,2023-05-28 09:22,1,23000,크랜베리치킨토마토;베리 스트로베리 도;카카오후로스티드;바바리안먼치킨;LS아메리카노(R),
e_e000781,2305250006,3,2,2,1,2,,전등사,인천 강화군 길상면 전등사로 37-41,,3157044,2871033021,2023-05-25 00:00,1,2000,주차비,
e_e000781,2305250007,1,0,0,1,2,1493500272,시골밥상,인천 강화군 길상면 전등사로 37-6,인천 강화군 길상면 온수리 665-10,3157044,2871033021,2023-05-25 13:35,1,20000,,
e_e000809,2306040002,1,0,0,1,2,3186700506,소코아,경기 고양시 일산동구 산두로 53,경기 고양시 일산동구 마두동 879-2,3193015,4128510500,2023-06-04 12:07,1,39400,소코아카레;소코카츠;타마고샌드;사이다 ,
e_e000809,2306040003,1,0,0,1,2,4402800935,이마트24,경기 가평군 청평면 경춘로 530,,3000120,4182032524,2023-06-04 13:43,1,2800,매일)카페라떼마일드;피크닉사과,
e_e000809,2306040004,3,0,0,1,2,1378155709,(주)쁘삐프랑스 후문,경기 가평군 청평면 호반로 1063,경기 가평군 청평면 고성리 616-2,3216049,4182032526,2023-06-04 14:40,1,39000,문화체험권,
e_e000809,2306040005,2,1,1,1,2,1320870226,365할인마트(장터점),경기 가평군 청평면 시장중앙로 1,,3216027,4182032521,2023-06-04 17:25,1,78340,국내산숯불용삼겹목살;오리온)눈을감자;해태)홈런볼;질러부드러운육포;롯데)호일,
e_e000809,2306050002,1,0,0,1,2,2040257133,아리수(남이섬),경기 가평군 가평읍 북한강변로 1058,경기 가평군 가평읍 달전리 113-3,3216019,4182025023,2023-06-05 12:19,1,33000,,
e_e000809,2306050003,1,0,0,1,2,2218142076,(주)남문소나타까페,강원특별자치도 춘천시 남산면 남이섬길 1,,4454832,5111040030,2023-06-05 13:22,1,8000,,
e_e000809,2306050003,3,1,1,1,2,2218500337,남이섬,강원특별자치도 춘천시 남산면 남이섬길 1,,4454832,5111040030,2023-06-05 12:26,1,32000,입장권,
e_e000809,2306050004,1,0,0,1,2,2018121515,스타벅스,경기 가평군 가평읍 북한강변로 1054,경기 가평군 가평읍 달전리 113-4,3216019,4182025023,2023-06-05 14:59,1,10800,I-T)BLD 바닐라 DBM;I-T)자몽허니블랙티,
e_e000809,2306050005,1,0,0,1,2,1278562119,양주(일산)휴게소,경기 양주시 장흥면 수도권제1순환고속도로 58,경기 양주시 장흥면 삼하리 250-16,1000140,4163034027,2023-06-05 17:29,1,5000,만쥬리아,
e_e000833,2305250003,1,0,0,0,1,,요미우돈교자,109-7,,,,,1,13900,,4111513000
e_e000833,2305250004,3,1,1,1,1,4128305759,수원시립미술관,경기 수원시 팔달구 정조로 833,경기 수원시 팔달구 신풍동 238-1,3012006,4111513000,2023-05-25 12:57,1,2000,입장권,
e_e000833,2305250005,1,0,0,1,1,7481001487,류온,경기 수원시 팔달구 창룡대로7번길 16,경기 수원시 팔달구 북수동 297-2,4328342,4111512900,2023-05-25 13:31,1,5500,개성주악;약과주악,
e_e000833,2305250006,3,0,0,1,1,1358215727,수원문화재단,경기 수원시 팔달구 행궁로 11,,3176017,4111512300,2023-05-25 13:43,1,1500,화성행궁 입장권,
e_e000833,2305250011,1,0,0,1,1,4608501697,남문통닭 본관,경기 수원시 팔달구 정조로800번길 16,경기 수원시 팔달구 팔달로1가 50,4328281,4111512000,2023-05-25 18:41,1,22000,,
e_e000898,2305250002,1,0,0,1,2,1321680035,남이섬 꼬꼬춘천닭갈비,경기 가평군 가평읍 북한강변로 1045,경기 가평군 가평읍 달전리 119,3216019,4182025023,2023-05-25 13:59,1,39000,춘천닭갈비;춘천막국수,
e_e000898,2305250003,3,0,0,2,2,5248601528,네이버페이,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,2023-05-25 13:38,1,29500,,
e_e000898,2305250004,2,0,0,1,2,1328207290,가평군 농협하나로마트,경기 가평군 북면 가화로 992,경기 가평군 북면 목동리 820-1,3000142,4182035021,2023-05-25 16:46,1,83160,포카칩오리지널;캠쿡그릴후랑크버라이어티팩;신라면큰사발;더블액션;코크순수,
e_e000898,2305250005,1,1,1,0,2,,펜션아리 바비큐,꽃넘이길15-56,,,,,3,25000,,4182035000
e_e000898,2305260001,1,0,0,1,2,1920600470,연꽃언덕,경기 양평군 양서면 용늪언덕길 57,,4452025,4183033022,2023-05-26 12:36,1,42500,2인정식;사이다,
e_e000898,2305260002,1,0,0,1,2,3818101789,농업회사법인 주식회사두머리,경기 양평군 양서면 두물머리길 103-8,경기 양평군 양서면 양수리 781,4451350,4183033021,2023-05-26 14:02,1,4000,,
e_e000898,2305260003,1,0,0,1,2,6371100716,치유의정원수수,경기 양평군 양서면 북한강로89번길 19,경기 양평군 양서면 양수리 506-27,4451555,4183033021,2023-05-26 14:29,1,14500,아메리카노;수수라떼,
e_e000928,2305270001,1,0,0,1,2,2018121515,스타벅스,서울 마포구 와우산로 64,서울 마포구 상수동 86-22,3113017,1144011500,2023-05-27 10:55,3,18400,I-T)카라멜마키아또;바비큐치킨SW,
e_e000928,2305270003,1,0,0,1,2,1890500841,이츠모,서울 마포구 와우산로23길 18-7,서울 마포구 서교동 342-16,4139460,1144012000,2023-05-27 13:14,1,20500,이츠모 라멘;토리 2단계;점심맥주,
e_e000928,2305270004,3,0,0,1,2,4978100178,(주)비트포비아,서울 강남구 강남대로112길 34,서울 강남구 논현동 202-5,4166006,1168010800,2023-05-21 12:06,1,56000,던전101_전래동:자살사건,
e_e000928,2305270005,1,0,0,1,2,1051585725,쇼콜라윰,서울 마포구 와우산로21길 26,서울 마포구 서교동 358-125,4139458,1144012000,2023-05-27 14:49,1,16500,ice아메리카노;딸기쇼트케익피스,
e_e000928,2305270006,3,0,0,2,2,,띠아트홍대,,,,,2023-05-26 00:00,1,27000,입장권,
e_e000928,2305270007,3,0,0,0,2,,얼짱,서울 마포구 와우산로21길 24 1층,,,,,1,6000,,1144012000
e_e000928,2305270008,3,0,0,1,2,,위펀,서울 강남구 논현로175길 75,서울 강남구 신사동 547-5,4166161,1168010700,2023-05-27 18:53,1,15000,1시간(일반);아메리카노.I;아이스티(복숭아),
e_e000928,2305270009,1,0,0,1,2,7508501848,이속우화 천공,서울 강남구 논현로 857,,3121022,1168010700,2023-05-27 20:52,1,189000,한우 맡김차림,
e_e000928,2305280001,1,1,1,1,2,3128142519,타임스퀘어,서울 영등포구 영중로 15,,3118024,1156010500,2023-05-28 12:26,1,97000,더플레이스,
e_e000928,2305280001,2,3,3,1,2,1078539292,MIXXO 영등포 타임스퀘어,서울 영등포구 영중로 15,,3118024,1156010500,2023-05-28 13:13,1,269600,카라 스카시 풀오버;스트링 카고 와이드 데님;5부 데님 쇼츠;셋업 4부 데님 쇼츠;스트링 카고 와이드 데님;미쏘 종이쇼핑백,
e_e000928,2305280001,1,4,4,1,2,7298502111,남영출판사,서울 영등포구 영중로 15,,3118024,1156010500,2023-05-28 13:20,1,14000,M아이스아메;헤이즐넛초콜릿;아망드쇼콜라,
e_e000928,2305280003,1,0,0,1,2,8448502195,서당의달,경기 부천시 부일로459번길 39,경기 부천시 심곡동 378-27,4352080,4119010200,2023-05-28 20:31,1,91600,브라운치즈 과일;토닉워터;A닭구이 전골;일품안동소주;치즈감자전,
e_e000928,2305280004,1,0,0,1,2,1334100851,용용선생,경기 부천시 부일로459번길 39,경기 부천시 심곡동 378-27,4352080,4119010200,2023-05-28 22:20,1,55900,화산마라전골;연태고량주(중);꼬량토닉 세트;토닉워터,
e_e000928,2305290001,1,0,0,1,2,1068682871,이케아코리아,경기 광명시 일직로 17,경기 광명시 일직동 500,3182031,4121010600,2023-05-29 11:24,1,6900,샌드위치,
e_e000928,2305290001,1,0,0,2,2,1068682871,이케아코리아,경기 광명시 일직로 17,경기 광명시 일직동 500,3182031,4121010600,2023-05-29 11:23,1,29500,김치볶음밥;버섯수프;미트볼;미트볼 추가 4개;따뜻한 음료 특선 커피,
e_e000928,2305290004,6,0,0,1,2,1339603130,장내과,경기 광명시 안현로 52,경기 광명시 하안동 30-1,3187042,4121010300,2023-05-29 17:43,1,36500,,
e_e000934,2306070003,1,0,0,1,1,2510501261,후암쌀국수,서울 용산구 두텁바위로1길 103,서울 용산구 후암동 139-5,4106057,1117010100,2023-06-07 13:02,1,8500,소고기 쌀국수,
e_e000934,2306070004,1,0,0,1,1,,태극당,서울 용산구 청파로 378,,3101023,1117010700,2023-06-07 13:48,1,33000,,
e_e000934,2306070005,1,1,1,1,1,,카페지구별,,,,,2023-06-07 14:49,1,3800,,
e_e000934,2306070006,1,1,1,1,1,2018121515,스타벅스,인천 서구 가정로 437,인천 서구 가정동 0,3156005,2826010800,2023-06-07 16:59,3,1500,프리미엄 바나나 ,
e_e000934,2306070007,1,0,0,1,1,2018121515,스타벅스,인천 서구 가정로 437,인천 서구 가정동 0,3156005,2826010800,2023-06-07 19:16,3,10300,케일사과주스;T)L키위라임B,
e_e000934,2306080002,1,0,0,1,1,8771900829,몽둥이부리또,서울 노원구 화랑로51길 38,서울 노원구 공릉동 113,4130440,1135010300,2023-06-08 12:50,3,10500,치킨라이스;치킨감자 ,
e_e000934,2306090002,1,0,0,1,1,8428500911,북창동순두부,서울 용산구 청파로 378,,3101023,1117010700,2023-06-09 00:12,1,9000,북창동 순두부,
e_e000934,2306090003,1,0,0,1,1,2018121515,스타벅스,서울 용산구 한강대로 405,서울 용산구 동자동 43-205,2005005,1117010700,2023-06-09 12:45,3,6200,I-G)자몽허니블랙티,
e_e000943,2305270005,1,2,2,1,1,5924200474,도트블랭킷,서울 종로구 윤보선길 22,서울 종로구 안국동 83,4100215,1111014100,2023-05-27 15:13,1,34500,파스타샐러드;허니 리코타;ICE아메리카노;애플티에이드,
e_e000943,2305270008,1,1,1,1,1,8408102972,주식회사 분지로,서울 중구 남대문로 81,,3101001,1114011100,2023-05-27 19:18,1,42000,분지로,
e_e000965,2306030003,1,0,0,1,2,2161522073,문호리팥죽,경기 양평군 서종면 북한강로 641,경기 양평군 서종면 문호리 952-5,3216053,4183035021,2023-06-03 13:41,1,24000,,
e_e000965,2306030004,2,0,0,1,2,1328206665,양서농협하나로마트 서종점,경기 양평군 서종면 무내미길 41,경기 양평군 서종면 문호리 779-1,4451431,4183035021,2023-06-03 14:28,1,3260,롯데 아이시스;농협 우리쌀 검은콩 인절미 스낵,
e_e000965,2306030006,3,1,1,1,2,3058304961,유명산 자연휴양림,경기 가평군 설악면 유명산길 79-53,경기 가평군 설악면 가일리 산 35,4448224,4182031032,2023-06-03 15:39,1,5000,입장권;주차비,
e_e000965,2306030007,1,0,0,1,2,2460101989,CU,경기 가평군 설악면 어비산길 8,경기 가평군 설악면 가일리 190-12,4448181,4182031032,2023-06-03 16:36,1,5400,강릉커피라떼컵,
e_e000980,2305270002,1,0,0,1,1,1210995603,전주식당 송현,인천 동구 화도진로43번길 3-1,인천 동구 송현동 98-65,4250303,2814010300,2023-05-27 10:50,1,9000,,
e_e000980,2305270003,3,1,1,0,1,,광복낚시,인천 중구 축항대로 150 광복낚시,,,,,5,60000,,2811011800
e_e000980,2305270004,1,1,1,1,1,6103018605,인생역전,인천 중구 우현로45번길 28-1,인천 중구 신포동 9-26,4247238,2811012400,2023-05-27 18:25,1,7000,,
e_e000980,2305270004,1,3,3,1,1,1212217135,산동공갈빵,인천 중구 우현로49번길 33,인천 중구 신포동 10-1,4247239,2811012400,2023-05-27 18:45,1,4000,,
e_e000980,2305270006,1,0,0,1,1,1468600066,인천맥주_칼리가리브루잉,인천 중구 신포로15번길 41,인천 중구 해안동3가 2-1,4247167,2811010700,2023-05-27 19:27,1,6500,(생)개항로;한입쏙,
e_e000980,2305270006,1,0,0,2,1,1468600066,인천맥주_칼리가리브루잉,인천 중구 신포로15번길 41,인천 중구 해안동3가 2-1,4247167,2811010700,2023-05-27 19:40,1,6500,(생)레몬플럼,
e_e000980,2305270006,1,0,0,3,1,1468600066,칼리가리브루잉,인천 중구 신포로15번길 41,인천 중구 해안동3가 2-1,4247167,2811010700,2023-05-27 20:04,1,7000,(생)몽유병,
e_e000980,2305270006,1,1,1,1,1,6423300286,GS25,인천 중구 홍예문로 7,인천 중구 중앙동3가 4-8,3149059,2811010300,2023-05-27 19:24,1,1700,프레첼갈릭버터,
e_e000980,2305270007,1,0,0,0,1,,비바라비다,4-1,,,,,1,16500,,2811010300
e_e000980,2305270008,1,0,0,1,1,1211427429,전주식당,인천 중구 신포로23번길 29,인천 중구 중앙동3가 4-6,4247168,2811010300,2023-05-27 22:09,1,14000,,
e_e000980,2305280001,1,0,0,1,1,1224653197,공화춘,인천 중구 차이나타운로 43,인천 중구 북성동3가 5-6,3149056,2811014000,2023-05-28 10:29,1,19000,,
e_e000980,2305280003,1,0,0,1,1,1370371185,관동 오리진,인천 중구 신포로27번길 96,인천 중구 관동1가 14-3,4247169,2811010900,2023-05-28 11:30,1,6500,,
e_e000988,2305270002,1,0,0,1,2,8908800546,넥스페이_낫뚤공방,서울 관악구 남부순환로230길 43-10,서울 관악구 봉천동 1613-17,4160255,1162010100,2023-05-27 16:32,1,30000,,
e_e000988,2305270002,1,0,0,2,2,8608700645,순두부청년,강원 강릉시 경강로2343번길 10,강원 강릉시 포남동 1313-7,4460135,4215011100,2023-05-27 15:58,1,9000,,
e_e000988,2305270002,1,0,0,3,2,5147100187,파이가게,경기 남양주시 호평로46번안길 19-5,경기 남양주시 호평동 649-6,4391782,4136010100,2023-05-27 13:27,1,10000,,
e_e000988,2305270002,1,0,0,4,2,1798501622,델리세텍카페테리아,서울 강남구 남부순환로 3104,서울 강남구 대치동 514,2000003,1168010600,2023-05-27 12:20,1,14000,KOREA코너,
e_e000988,2305270002,2,1,1,1,2,8890200197,유리굽는 모도리,경기 파주시 꽃창포길 28,경기 파주시 문발동 607-12,4418097,4148011500,2023-05-27 12:57,1,45000,,
e_e000988,2305270004,1,0,0,1,2,1101249230,해미수산,서울 동작구 사당로 295,서울 동작구 사당동 144-18,3119004,1159010700,2023-05-27 19:26,1,29000,알밥;모듬초밥B;순두부,
e_e000988,2305270005,2,0,0,1,2,2068650913,이마트,서울 동작구 사당로 300,,3119004,1159010700,2023-05-27 19:39,1,18270,서울 비요뜨초코팜2입;치킨 시저 샐러드/매일우유;한국마즈 몰티져스 밀,
e_e000988,2305280002,3,0,0,1,2,,롯데시네마,서울 강남구 남부순환로 2753,,2000003,1168011800,2023-05-28 12:20,1,0,관람권,
e_e000988,2305280003,1,0,0,1,2,2791400433,블루문더치,인천 미추홀구 미추홀대로614번길 13-11,인천 미추홀구 주안동 1471-27,4253266,2817710500,2023-05-28 15:20,1,9900,,
